Alessi 160                    ;Her  ;18 47 29   +15 30 46  ;Op    ;OC/**;   60.00;      ;      ;      ;                                                                                                                  ;
Alessi 108                    ;Del  ;20 30 12   +19 29 18  ;Op    ;OC/**;   23.00;      ;      ;      ;                                                                                                                  ;
Alessi 162                    ;Mic  ;20 45 49   -43 14 48  ;Op    ;OC/**;   80.00;      ;      ;      ;                                                                                                                  ;
Alessi 171                    ;Men  ;06 47 00   -76 01 00  ;Op    ;OC/**;   30.00;      ;      ;      ;                                                                                                                  ;
Alessi 184                    ;Her  ;18 53 36   +18 29 54  ;Op    ;OC/**;   34.00;      ;      ;      ;                                                                                                                  ;
Alessi 152                    ;Sct  ;18 57 31   -08 58 44  ;Op    ;OC/**;   16.00;      ;      ;      ;                                                                                                                  ;
Alessi 153                    ;Sct  ;18 36 33   -08 15 31  ;Op    ;OC/**;   22.00;      ;      ;      ;                                                                                                                  ;
Alessi 154                    ;Sct  ;18 47 38   -06 40 36  ;Op    ;OC/**;   28.00;      ;      ;      ;Saloranta J1847.5-0639                                                                                            ;
Alessi 140                    ;Aql  ;19 44 50   +15 51 57  ;Op    ;OC/**;   27.00;      ;      ;      ;                                                                                                                  ;
Alessi 141                    ;Ari  ;02 36 46   +20 15 19  ;Op    ;OC/**;   45.00;      ;      ;      ;                                                                                                                  ;
Alessi 208                    ;CMi  ;07 14 44   +05 40 41  ;Op    ;OC/**;   45.00;      ;      ;      ;                                                                                                                  ;
Alessi 132                    ;Dra  ;19 30 52   +63 17 43  ;Op    ;OC/**;   48.00;      ;      ;      ;                                                                                                                  ;
Alessi 136                    ;Eri  ;04 54 34   -13 28 38  ;Op    ;OC/**;  150.00;      ;      ;      ;                                                                                                                  ;
Alessi 137                    ;Aqr  ;23 48 53   -18 29 10  ;Op    ;OC/**;  220.00;      ;      ;      ;                                                                                                                  ;
Alessi 123                    ;CMi  ;07 44 32   +10 16 52  ;Op    ;OC/**;   26.00;      ;      ;      ;                                                                                                                  ;
Alessi 147                    ;Gem  ;06 59 38   +12 17 00  ;Op    ;OC/**;   33.00;      ;      ;      ;                                                                                                                  ;
Alessi 135                    ;Tau  ;05 49 44   +27 06 30  ;IR    ;OC?  ;   14.00;      ;      ;      ;Majaess 65                                                                                                        ;
Alessi 121                    ;Oph  ;17 35 51   +05 55 05  ;Op    ;OC/**;   40.00;      ;      ;      ;                                                                                                                  ;
Alessi 130                    ;Aps  ;15 59 41   -82 27 03  ;Op    ;OC/**;   60.00;      ;      ;      ;Alessi J1559.6-8227, Kernya 66                                                                                    ;
Alessi 151                    ;Pic  ;05 30 56   -49 38 50  ;Op    ;OC/**;   12.00;      ;      ;      ;Alessi J0530.9-4938                                                                                               ;
Alessi 144                    ;CMi  ;07 30 25   +05 29 19  ;Op    ;OC/**;   50.00;      ;      ;      ;                                                                                                                  ;
Alessi 114                    ;Vel  ;10 33 18   -47 00 09  ;Op    ;OC   ;   12.00;   310;      ;      ;                                                                                                                  ;Dist avg of 3 HIP stars
Teutsch 186                   ;Ori  ;06 13 21   +00 38 12  ;Op    ;OC?  ;   13.00;      ;      ;      ;                                                                                                                  ;
Ferrero 3                     ;Hya  ;14 02 48   -29 23 48  ;Op    ;OC/**;   40.00;      ;      ;      ;                                                                                                                  ;
Ferrero 38                    ;Lib  ;15 29 03   -24 32 12  ;Op    ;OC/**;   14.00;      ;      ;      ;DSH J1529.0-2432                                                                                                  ;
Ferrero 6                     ;UMa  ;13 09 36   +57 33 00  ;Op    ;OC/**;   33.00;      ;      ;      ;                                                                                                                  ;
Alessi-Teutsch 16             ;Her  ;18 05 34   +21 28 30  ;Op    ;OC/**;   22.00;      ;      ;      ;TC 1805+2128, HD 165524 Group                                                                                     ;
Alessi-Teutsch 17             ;Cnc  ;08 09 06   +12 50 51  ;Op    ;OC/**;   56.00;      ;      ;      ;Alessi 165, TC 0809+1250, HD 67425 Group                                                                          ;
Alessi 103                    ;Tau  ;05 45 48   +22 04 53  ;Op    ;OC/**;   21.00;      ;      ;      ;                                                                                                                  ;
[KVO2004] 6                   ;Aql  ;20 00 47   +07 25 43  ;Op    ;OC   ;   46.00;      ;      ;      ;HD 189509 Group                                                                                                   ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 14                  ;Tau  ;03 46 35   +27 34 54  ;Op    ;OC   ;   30.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
Toepler 2                     ;Aur  ;05 48 59   +33 50 48  ;Op    ;OC?  ;   20.00;      ;      ;      ;                                                                                                                  ;
Alessi-Teutsch 14             ;Car  ;10 14 09   -59 19 11  ;Op    ;OC?  ;   18.00;      ;      ;      ;Alessi 128, TC 1014-5920                                                                                          ;
Santa 170                     ;Cyg  ;19 18 45   +51 30 20  ;Op    ;OC?  ;   12.00;      ;      ;      ;                                                                                                                  ;Elongated: 12 x 6, oval-shape clusterlike patch of 10-12.5m **
Santa 165                     ;Cep  ;22 42 00   +74 43 00  ;Op    ;OC?  ;   40.00;      ;      ;      ;                                                                                                                  ;V shape ast of bright **, AND dense milkyway patch (cluster?) very close to IR clusters
IC 4715                       ;Sgr  ;18 17 00   -18 36 00  ;Op    ;**   ;  120.00;      ;      ;      ;M 24, Small Sagittarius Star Cloud                                                                                ;
IC 4768                       ;Sct  ;18 41 52   -05 23 22  ;Op    ;OC?  ;   30.00;      ;      ;      ;Bigourdan I (SW) + Bigourdan II (NE)                                                                              ;Bigourdan discovered two groups here
HD 106112 Group               ;Cam  ;12 11 15   +77 28 54  ;Op    ;OC/**;   18.00;      ;      ;      ;CO Camelopardalis Group, Pirok-Lippai 1                                                                           ;
Iss 284                       ;Cyg  ;20 44 56.1 +36 47 49  ;Op    ;OC?  ;   19.00;   500; 0.200;      ;                                                                                                                  ;Params from 1972PASP...84..673R
LeDrew 8                      ;Her  ;17 49 18   +28 04 00  ;Op    ;**   ;   12.00;      ;      ;      ;                                                                                                                  ;
Pozzo 1                       ;Vel  ;08 09 32.0 -47 20 12.1;Op    ;OC   ;   18.00;   336;      ;      ;Brandt 1, Gamma Velorum Cl                                                                                        ;
[KVO2004] 19                  ;Per  ;02 47 41   +48 31 14  ;Op    ;OC   ;   30.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 12                  ;And  ;01 48 34   +44 41 46  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
Ferrero 25                    ;Gru  ;22 41 51   -38 06 00  ;Op    ;OC/**;   28.00;      ;      ;      ;                                                                                                                  ;
[KVO2004] 18                  ;Tau  ;04 29 29   +16 26 32  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
Lupus III                     ;Sco  ;16 09 17   -39 03 10  ;IR    ;YAs  ;   53.00;   150;      ;      ;                                                                                                                  ;In Lupus star-forming region. Impressive group of at least 124 young stars
Majaess 128                   ;Car  ;10 56 08   -60 29 16  ;IR    ;OC?  ;    7.00;      ;      ;      ;AG Car cl.                                                                                                        ;
[BAC2012] XR clump 0430-08    ;Eri  ;04 30 00   -08 00 00  ;XR    ;YAs  ;  240.00;    55;      ; 6.800;                                                                                                                  ;Distance of HD 29980. Also contains MM Eri
Octans assoc                  ;Men  ;05 18 21.8 -70 06 10  ;Op    ;YAs  ; 2400.00;   141;      ; 7.300;                                                                                                                  ;Coords and diam of its nucleus
Octans-near                   ;Tau  ;03 27 41.7 +12 42 28  ;Op    ;YAs  ; 6900.00;    50;      ; 7.000;                                                                                                                  ;Coords and diam of its nucleus. Median dist of its members, of which none is located in Octans
Vel OB4                       ;Vel  ;09 04 00   -46 51 00  ;Op    ;OB   ;        ;  1000; 1.000;      ;                                                                                                                  ;Slawson 1988
TW Hya assoc                  ;Hya  ;11 28 04.6 -34 17 18  ;Op    ;YAs  ; 1400.00;    48;      ; 7.000;                                                                                                                  ;Coords and diam of its nucleus
Vel OB5                       ;Vel  ;08 16 26.7 -51 15 45  ;Op    ;OB   ; 1070.00;   252;      ;      ;                                                                                                                  ;Bouy and Alves 2015
Vel R1                        ;Vel  ;08 28 00   -45 00 00  ;Op    ;YAs? ;        ;   460; 0.40 ;      ;                                                                                                                  ;
Vel R2                        ;Vel  ;09 00 00   -43 00 00  ;Op    ;YAs? ;        ;   870; 0.61 ;      ;                                                                                                                  ;
Vel R3                        ;Vel  ;08 52 00   -49 00 00  ;Op    ;YAs? ;        ;  2190; 0.73 ;      ;                                                                                                                  ;
Monorion                      ;Mon  ;06 10 11.1 -06 48 27  ;Op    ;OB   ; 1020.00;   196;      ;      ;                                                                                                                  ;Bouy and Alves 2015
Orion X                       ;Ori  ;05 21 04.1 -00 58 45  ;Op    ;OB   ; 1230.00;   230;      ;      ;                                                                                                                  ;Bouy and Alves 2015
Oph I                         ;Oph  ;18 30 49   +08 04 08  ;Op    ;YAs? ;  900.00;   300;      ;      ;Oph T1                                                                                                            ;V426 Oph
Ori OB1 B                     ;Ori  ;05 33 12   -00 23 00  ;Op    ;OB   ;  540.00;   473;      ; 6.300;                                                                                                                  ;
Per I                         ;Per  ;02 24 56   +54 45 15  ;Op    ;YAs? ;  720.00;   700;      ;      ;Per T1                                                                                                            ;EO Per
Pisces moving gr              ;Psc  ;23 22 24.7 -02 13 41.3;Op    ;MG   ;        ;   100;      ;      ;                                                                                                                  ;Coord of BP Psc
Pup I                         ;Pup  ;07 38 37   -14 13 38  ;Op    ;YAs? ;  600.00;  1400;      ;      ;Pup T1                                                                                                            ;UY Pup
Pup R2                        ;Pup  ;08 16 00   -39 00 00  ;Op    ;YAs? ;        ;  1000; 0.43 ;      ;                                                                                                                  ;
Pup R3                        ;Pup  ;08 08 00   -35 00 00  ;Op    ;YAs? ;        ;  1740; 0.52 ;      ;                                                                                                                  ;
Theta Delphini Group          ;Del  ;20 38 17   +13 14 54  ;Op    ;**   ;   70.00;      ;      ;      ;Harrington 9                                                                                                      ;
Theta Ophiuchi Group          ;Oph  ;17 21 44   -24 53 12  ;Op    ;**   ;   47.00;      ;      ;      ;                                                                                                                  ;
Theta Sagittae Group          ;Sge  ;20 10 03   +20 59 00  ;Op    ;**   ;   16.00;      ;      ;      ;                                                                                                                  ;
Theta Serpentis Group         ;SerCd;18 56 21   +04 18 30  ;Op    ;**   ;   29.00;      ;      ;      ;                                                                                                                  ;
W Canis Majoris Group         ;CMa  ;07 08 14   -11 57 36  ;Op    ;**   ;   15.00;      ;      ;      ;                                                                                                                  ;
WZ Cassiopeiae Group          ;Cas  ;00 00 49   +60 23 06  ;Op    ;**   ;   27.00;      ;      ;      ;                                                                                                                  ;
Xi Arietis Group              ;Ari  ;02 25 48   +10 34 54  ;Op    ;**   ;   30.00;      ;      ;      ;                                                                                                                  ;
Tau R2                        ;Tau  ;04 20 00   +26 00 00  ;Op    ;YAs? ;        ;   135; 0.22 ;      ;                                                                                                                  ;
Tau-Ori R1                    ;Ori  ;05 29 19   +02 26 39  ;Op    ;YAs? ;        ;   360; 0.17 ;      ;                                                                                                                  ;
Taurion                       ;Tau  ;05 37 46.7 +19 05 17  ;Op    ;OB   ; 1840.00;   147;      ; 7.300;                                                                                                                  ;Bouy and Alves 2015
Taurus XI                     ;Tau  ;05 06 00   +24 58 10  ;IR    ;YAs  ;        ;   140;      ; 6.180;                                                                                                                  ;
Vul R2                        ;Vul  ;19 36 00   +23 18 00  ;Op    ;YAs? ;  275.00;      ;      ;      ;                                                                                                                  ;Coord and Diam based on those of HD 182918, PX Vul, HD 183681, HD 344783, HD 344882
Sco I                         ;Oph  ;16 25 29.9 -23 25 47  ;Op    ;YAs? ;  540.00;   210;      ;      ;Sco T1                                                                                                            ;Alpha Sco
Sco R1                        ;Sco  ;16 20 00   -22 00 00  ;Op    ;YAs? ;        ;   145; 0.38 ;      ;                                                                                                                  ;
Sco R4                        ;Sco  ;16 52 00   -41 00 00  ;Op    ;YAs? ;        ;  1900; 0.77 ;      ;                                                                                                                  ;
Sco R5                        ;Sco  ;17 12 00   -39 00 00  ;Op    ;YAs? ;        ;   870; 0.75 ;      ;                                                                                                                  ;
Sco R7                        ;Sco  ;17 52 00   -31 00 00  ;Op    ;YAs? ;        ;  1380; 0.66 ;      ;                                                                                                                  ;
Ori I                         ;Ori  ;05 31 34   +11 34 32  ;Op    ;YAs? ;  240.00;   400;      ;      ;Ori T1                                                                                                            ;CO Ori
Ori IV                        ;Ori  ;05 43 59   +09 08 44  ;Op    ;YAs? ;  180.00;   400;      ;      ;Ori T4                                                                                                            ;FU Ori
Peacock subgroup              ;Pav  ;20 25 38.9 -56 44 06  ;Op    ;YAs  ;        ;    55;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on Peacock
Per R1                        ;Per  ;03 36 00   +33 00 00  ;Op    ;YAs? ;        ;   330; 0.53 ;      ;                                                                                                                  ;
Ori OB2                       ;Ori  ;05 58 24   +21 13 00  ;Op    ;OB   ;        ;      ;      ;      ;                                                                                                                  ;
Ori R1/R2                     ;Ori  ;05 44 00   -03 00 00  ;Op    ;YAs? ;        ;   600; 0.41 ;      ;                                                                                                                  ;
Mon II                        ;Mon  ;06 41 59   -03 29 44  ;Op    ;YAs? ;  720.00;  1150;      ;      ;Mon T2                                                                                                            ;WZ Mon
Mon R1                        ;Mon  ;06 32 00   +10 12 00  ;Op    ;YAs? ;        ;  1050; 0.20 ;      ;                                                                                                                  ;
Nor OB3                       ;Nor  ;16 24 00   -52 21 00  ;Op    ;OB   ;   84.00;      ;      ;      ;                                                                                                                  ;
Persson 1                     ;Ori  ;06 10 32   +13 48 00  ;Op    ;**   ;   70.00;      ;      ;      ;                                                                                                                  ;
S Scuti Group                 ;Sct  ;18 50 56   -07 55 18  ;Op    ;**   ;   19.00;      ;      ;      ;HD 174325 Group                                                                                                   ;
NGC 2548 Clump A              ;Hya  ;08 11 56.0 -06 11 12  ;Op    ;subOC;   13.00;      ;      ;      ;                                                                                                                  ;Vicente et al. 2016
NGC 7438 NE                   ;Lac  ;22 57 19   +54 22 00  ;Op    ;subOC;    7.00;      ;      ;      ;FSR 380                                                                                                           ;
NGC 7438 SW                   ;Lac  ;22 56 41   +54 15 00  ;Op    ;subOC;    8.00;      ;      ;      ;FSR 380                                                                                                           ;
Iss 65                        ;Cas  ;03 11 34.7 +58 11 26  ;Op    ;**   ;   54.40;   555;      ;      ;[VB73] 187                                                                                                        ;
Iss 68                        ;Cam  ;03 38 22.1 +60 46 57  ;Op    ;**   ;   52.20;   555;      ;      ;[VB73] 193                                                                                                        ;
Iss 69                        ;Cam  ;03 41 27.9 +61 57 46  ;Op    ;**   ;   54.00;   555;      ;      ;[VB73] 196                                                                                                        ;
Kemble 1                      ;Cam  ;04 00 00   +62 43 00  ;Op    ;**   ;  176.00;      ;      ;      ;Harrington 3, Kemble's Cascade                                                                                    ;
Kemble 2                      ;Dra  ;18 35 06   +72 21 42  ;Op    ;**   ;   26.00;      ;      ;      ;Alessi J1835.0+7223, Little Queen                                                                                 ;
Kernya 29                     ;Ori  ;05 48 26   -00 45 35  ;Op    ;**   ;   22.00;      ;      ;      ;V1054 Orionis group                                                                                               ;
HIP 98321 Moving Group        ;Cyg  ;19 58 33   +36 37 48  ;Op    ;YAs  ; 2388.00;   307;      ; 7.780;                                                                                                                  ;
Hofland 1                     ;Vir  ;12 56 43   -15 44 53  ;Op    ;OC/**;   45.00;      ;      ;      ;                                                                                                                  ;
HR 8352 subgroup              ;Ind  ;21 55 11.4 -61 53 12  ;Op    ;YAs  ;        ;    46;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on HR 8352
IC 2118 assoc                 ;Eri  ;05 05 00   -08 00 00  ;IR    ;YAs  ;  250.00;   210;      ; 6.400;                                                                                                                  ;in A&A 418, 89-98 (2004)
Alessi 186                    ;Her  ;16 22 50   +45 31 07  ;Op    ;OC/**;  450.00;      ;      ;      ;                                                                                                                  ;
Alessi 107                    ;Sex  ;10 29 29   -02 44 21  ;Op    ;MG?  ;  420.00;   103;      ;      ;                                                                                                                  ;Includes Beta, Delta and 25 Sextantis
Alessi 124                    ;Cha  ;10 24 43   -80 58 55  ;Op    ;OC/**;  260.00;      ;      ;      ;                                                                                                                  ;
Alessi 127                    ;CVn  ;13 14 55   +40 24 50  ;Op    ;OC/**;  240.00;      ;      ;      ;                                                                                                                  ;
Mamajek J1652.0-3800          ;Sco  ;16 52 00   -38 00 00  ;Op    ;OC?  ;  540.00;      ;      ;      ;                                                                                                                  ;
Mamajek J1732.0-3712          ;Sco  ;17 32 00   -37 12 00  ;Op    ;OC?  ;  420.00;      ;      ;      ;                                                                                                                  ;
Mamajek J1844.3-3539          ;Sgr  ;18 44 18   -35 39 00  ;Op    ;OC?  ;  300.00;      ;      ;      ;                                                                                                                  ;
Polaris Cluster               ;UMi  ;02 31 49.1 +89 15 51  ;Op    ;OC?  ;  600.00;   121; 0.020; 7.900;                                                                                                                  ;Centered on Polaris
Gem I                         ;Gem  ;06 50 39   +13 41 05  ;Op    ;YAs? ;  480.00;   200;      ;      ;Gem T1                                                                                                            ;FY Gem
Car-Near assoc                ;Car  ;07 35 00   -56 00 00  ;Op    ;MG   ;  480.00;    30;      ; 8.300;                                                                                                                  ;Diam and coords is for the nucleus
HIP 110648 Assoc              ;Lac  ;22 24 57   +56 49 36  ;Op    ;OB   ;  540.00;   233;      ; 8.000;                                                                                                                  ;
Aur I                         ;Aur  ;04 58 25   +31 09 19  ;Op    ;YAs? ;  540.00;   170;      ;      ;Aur T1                                                                                                            ;RW Aur
Cep III                       ;Cep  ;22 23 34   +59 20 23  ;Op    ;YAs? ;  600.00;   300;      ;      ;Cep T3                                                                                                            ;DI Cep
[BAC2012] XR clump 0534+22    ;Tau  ;05 24 00   +22 01 00  ;XR    ;YAs  ;  600.00;   140;      ; 6.650;                                                                                                                  ;Contains V1360,1,2,3 Tau
Cyg V                         ;Cyg  ;20 22 12   +58 19 18  ;Op    ;YAs? ;  720.00;   200;      ;      ;Cyg T5                                                                                                            ;V561 Cyg
Alessi 188                    ;Lib  ;14 50 48   -12 55 00  ;Op    ;OC/**;  720.00;      ;      ;      ;                                                                                                                  ;
Beta Tuc subgroup             ;Tuc  ;00 31 32.7 -62 57 30  ;Op    ;YAs  ;  800.00;    43;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on Beta Tuc
Lyr I                         ;Lyr  ;18 21 41   +33 02 53  ;Op    ;YAs? ; 1020.00;   400;      ;      ;Lyr T1                                                                                                            ;LT Lyr
Del I                         ;Aql  ;20 04 36   +15 17 00  ;Op    ;YAs? ; 1080.00;   200;      ;      ;Del T1                                                                                                            ;V536 Aql
Carina assoc                  ;Vel  ;09 01 24.4 -55 25 51  ;Op    ;YAs  ; 1200.00;    85;      ; 7.480;Argus assoc                                                                                                       ;Coords and diam of its nucleus. Part of the Great Austral Nearby Young Assoc (GAYA)
Aql I                         ;Aql  ;19 30 09   -00 47 32  ;Op    ;YAs? ; 1200.00;   200;      ;      ;Aql T1                                                                                                            ;V374 Aql
HIP 51688 Assoc               ;Vel  ;10 34 16   -47 16 12  ;Op    ;MG   ; 1452.00;   263;      ; 8.000;                                                                                                                  ;
Extended R CrA Young Assoc    ;CrA  ;18 12 00   -39 00 00  ;Op    ;YAs  ; 1920.00;   100;      ; 7.000;                                                                                                                  ;
Columba assoc                 ;Col  ;05 27 02.4 -35 06 32  ;Op    ;YAs  ; 2400.00;    82;      ; 7.480;                                                                                                                  ;Part of the Great Austral Nearby Young Assoc (GAYA)
AB Dor assoc                  ;Col  ;05 42 56.4 -41 53 14  ;Op    ;YAs  ; 3000.00;    50;      ; 7.700;                                                                                                                  ;Coords and diam of its nucleus
Beta Pic assoc                ;Tel  ;18 16 49.2 -50 53 00  ;Op    ;YAs  ; 4000.00;    36;      ; 7.080;                                                                                                                  ;Coords and diam of its nucleus
Argo assoc                    ;Car  ;08 52 02.6 -59 13 44  ;Op    ;YAs  ; 4200.00;   106;      ; 7.600;                                                                                                                  ;Coordinates and distance of its nucleus
Ara OB2                       ;Ara  ;16 44 12   -47 29 00  ;Op    ;OB   ;  360.00;      ;      ;      ;                                                                                                                  ;
Cyg IV                        ;Cyg  ;20 03 46   +35 16 57  ;Op    ;YAs? ;  360.00;   200;      ;      ;Cyg T4                                                                                                            ;NO Cyg
Alessi 183                    ;Gru  ;22 55 25   -42 53 06  ;Op    ;OC/**;  400.00;      ;      ;      ;                                                                                                                  ;
Cha-Near Assoc                ;Cha  ;12 00 46.2 -77 33 43  ;Op    ;YAs  ;  410.00;    90;      ; 7.000;                                                                                                                  ;
Lacaille II.1                 ;Hor  ;04 02 53   -44 26 38  ;Op    ;**   ;   51.00;      ;      ;      ;Slotegraaf 5                                                                                                      ;
Harrington 1                  ;UMi  ;02 42 00   +88 52 00  ;Op    ;**   ;   52.00;      ;      ;      ;Diamond Ring, Santa 110                                                                                           ;
Lacaille II.11                ;Cen  ;11 22 55   -58 19 36  ;Op    ;**   ;   55.00;      ;      ;      ;Dunlop 324, Slotegraaf 35                                                                                         ;
Vel OB 1.7                    ;Vel  ;08 43 25   -45 24 25  ;UV/Op ;OB   ;   60.00;  1700;      ;      ;                                                                                                                  ;Tovmassian et al. 1993
Eta Horologii subgroup        ;Hor  ;02 37 24.3 -52 32 35  ;Op    ;YAs  ;        ;    46;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on Eta Hor
Ara R1                        ;Ara  ;16 40 00   -50 00 00  ;Op    ;YAs? ;        ;  1050; 0.12 ;      ;                                                                                                                  ;
Car R1                        ;Car  ;10 32 00   -59 00 00  ;Op    ;YAs? ;        ;  2880; 0.24 ;      ;                                                                                                                  ;
Cen R1                        ;Cen  ;13 08 00   -63 00 00  ;Op    ;YAs? ;        ;  2190; 0.64 ;      ;                                                                                                                  ;
Cen R3                        ;Cen  ;11 52 00   -62 00 00  ;Op    ;YAs? ;        ;  1260; 0.42 ;      ;                                                                                                                  ;
Cep R1                        ;Cep  ;22 42 00   +63 00 00  ;Op    ;YAs? ;        ;   660; 0.92 ;      ;                                                                                                                  ;
Cep R2                        ;Cep  ;22 16 00   +71 00 00  ;Op    ;YAs? ;        ;   400; 0.35 ;      ;                                                                                                                  ;
Achernar subgroup             ;Eri  ;01 37 42.8 -57 14 12  ;Op    ;YAs  ;        ;    43;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on Achernar
Cha II                        ;Cha  ;12 54 00   -77 12 00  ;IR    ;YAs  ;        ;   180;      ;      ;                                                                                                                  ;
Cha III                       ;Cha  ;12 37 48   -80 15 00  ;IR    ;YAs  ;        ;   140;      ;      ;                                                                                                                  ;
Cir R1                        ;Cir  ;15 01 50   -63 15 10  ;Op    ;YAs? ;        ;  1450; 1.11 ;      ;                                                                                                                  ;
CMa R1                        ;Mon  ;07 08 21.3 -11 04 50  ;Op    ;YAs? ;        ;   690; 0.35 ;      ;                                                                                                                  ;
CMa R2                        ;CMa  ;06 28 00   -29 00 00  ;Op    ;YAs? ;        ;   790; 0.35 ;      ;                                                                                                                  ;
Cyg R1                        ;Cyg  ;20 20 00   +39 00 00  ;Op    ;YAs? ;        ;  1000; 0.58 ;      ;                                                                                                                  ;
Sgr R1                        ;Sgr  ;18 16 00   -18 00 00  ;Op    ;YAs? ;        ;  1150; 0.60 ;      ;                                                                                                                  ;
DS Tuc subgroup               ;Tuc  ;23 39 39.5 -69 11 45  ;Op    ;YAs  ;        ;    46;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on DS Tuc
Epsilon Hydri subgroup        ;Hyi  ;02 39 35.4 -68 16 01  ;Op    ;YAs  ;        ;    47;      ; 7.650;                                                                                                                  ;Clump/subgroup in Tuc-Hor Association, which is Part of the Great Austral Nearby Young Assoc (GAYA). Centered on Eps Hyi
Cam R1                        ;Cam  ;03 28 00   +59 00 00  ;Op    ;YAs? ;        ;   870; 0.51 ;      ;                                                                                                                  ;
HD 156154 assoc               ;Sco  ;17 18 00   -35 24 00  ;Op    ;OB   ;        ;  2100;      ;      ;                                                                                                                  ;
[KVO2004] 1                   ;Sgr  ;19 06 45   -24 18 59  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 10                  ;Lac  ;22 07 31   +38 30 13  ;Op    ;OC   ;  120.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 11                  ;Cas  ;00 16 12   +52 29 59  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 13                  ;Per  ;04 05 03   +34 47 57  ;Op    ;OC   ;  120.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 15                  ;Per  ;04 11 51   +34 08 56  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 3                   ;Sgr  ;19 12 35   -15 17 37  ;Op    ;OC   ;  180.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 4                   ;Aql  ;19 20 13   -09 06 36  ;Op    ;OC   ;  120.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 5                   ;Aql  ;20 10 11   +01 57 59  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 7                   ;Aql  ;20 05 58   +12 07 19  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 8                   ;Vul  ;20 37 04   +22 32 12  ;Op    ;OC   ;  180.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
[KVO2004] 9                   ;Cyg  ;21 16 10   +34 35 29  ;Op    ;OC   ;   60.00;      ;      ;      ;                                                                                                                  ;Detected using Tyc2 PMs. Rough coordinates and very prelim diam derived from l,b ranges authors provided
Alessi-Teutsch 2              ;Aur  ;06 10 34   +41 06 24  ;Op    ;**   ;   19.00;      ;      ;      ;Alessi 32                                                                                                         ;
Alessi 42 B                   ;Lac  ;22 51 10   +53 55 12  ;Op    ;**   ;   32.00;      ;      ;      ;                                                                                                                  ;
French 2                      ;Hya  ;10 07 37   -24 56 00  ;Op    ;**   ;   40.00;      ;      ;      ;                                                                                                                  ;
French 1                      ;Del  ;21 07 27   +16 20 06  ;Op    ;**   ;   15.00;      ;      ;      ;Toadstool, Alessi J2107.5+1619, Santa 17, Vastagh 10                                                              ;
