ESO 502-19                    ;Hya  ;11 08 07.0 -26 43 01.2;Op    ;OCR  ;   21.60;  1338; 0.210; 9.210;MWSC 1896                                                                                                         ;Very sparse
BH 118                        ;Cen  ;11 22 30.0 -58 31 48.0;Op    ;OC   ;   13.80;  1221; 0.210; 9.050;MWSC 1939                                                                                                         ;
Ruprecht 94                   ;Cen  ;11 30 32.4 -63 28 48.0;Op    ;OC   ;   27.60;  2932; 0.510; 7.000;MWSC 1950                                                                                                         ;
Ruprecht 164                  ;Cen  ;11 30 50.4 -60 45 00.0;Op    ;OC   ;   18.00;  1297; 0.110; 7.700;MWSC 1951                                                                                                         ;
Loden 372                     ;Cen  ;11 30 54.0 -58 28 48.0;Op    ;OC   ;   13.20;  1208; 0.350; 8.320;MWSC 1952                                                                                                         ;
Loden 402                     ;Cen  ;11 32 20.4 -60 42 18.0;Op    ;OC   ;   21.60;  1513; 0.310; 8.400;MWSC 1954                                                                                                         ;
IC 2944                       ;Cen  ;11 36 12.5 -62 57 00.0;Op    ;OC   ;   24.00;  2098; 0.440; 6.250;MWSC 1957                                                                                                         ;
NGC 3766                      ;Cen  ;11 36 18.0 -61 36 54.0;Op    ;OC   ;   27.60;  1685; 0.210; 7.950;MWSC 1958                                                                                                         ;
IC 2948                       ;Cen  ;11 39 12.5 -63 30 36.0;Op    ;OC   ;   20.40;  2796; 0.520; 6.600;MWSC 1961                                                                                                         ;
Cru OB1 D                     ;Cen  ;11 47 54   -62 16 00  ;Op    ;OB   ;   18.00;  3050;      ;      ;MWSC 1962                                                                                                         ;
FSR 1573                      ;Cen  ;11 44 04.1 -45 55 30.0;IR    ;OCR  ;   20.40;  2020; 0.230; 9.300;MWSC 1969                                                                                                         ;
FSR 1574                      ;Cen  ;11 44 42.0 -45 39 36.0;IR    ;OC   ;   21.60;  1389; 0.270; 9.250;MWSC 1972                                                                                                         ;
Loden 467                     ;Cen  ;11 45 29.8 -62 25 58.8;Op    ;OC   ;   13.80;  2569; 0.630; 6.600;MWSC 1973                                                                                                         ;
FSR 1595                      ;Cen  ;11 47 00.5 -62 39 00  ;IR    ;OC   ;   16.80;  4416; 0.850; 6.350;MWSC 1976                                                                                                         ;
NGC 3909                      ;Cen  ;11 50 06.0 -48 12 36.0;Op    ;OC   ;   20.40;  1792; 0.100; 9.520;MWSC 1979, ESO 217-8                                                                                              ;
NGC 3960                      ;Cen  ;11 50 38.4 -55 40 12.0;Op    ;OC   ;   20.40;  1884; 0.170; 9.110;MWSC 1982                                                                                                         ;
Ruprecht 96                   ;Cen  ;11 50 47.3 -62 09 00  ;Op    ;OC   ;   15.00;  1251; 0.040; 9.060;MWSC 1983                                                                                                         ;
Loden 481                     ;Cen  ;11 51 50.4 -61 16 12.0;Op    ;OC   ;   28.20;  1634; 0.260; 8.390;MWSC 1984                                                                                                         ;
NGC 4052                      ;Cru  ;12 01 15.6 -63 12 54.0;Op    ;OC   ;   18.00;  1210; 0.160; 8.400;MWSC 1991                                                                                                         ;
NGC 4103                      ;Cru  ;12 06 39.6 -61 15 00.0;Op    ;OC   ;   25.20;  1659; 0.300; 7.760;MWSC 1997                                                                                                         ;
ESO 130-6                     ;Cru  ;12 07 51.6 -59 18 00  ;Op    ;OC   ;   22.80;  1198; 0.330; 7.300;MWSC 1998                                                                                                         ;
Ruprecht 101                  ;Cru  ;12 09 34.1 -63 00 18.0;Op    ;OC   ;   22.80;  2856; 0.690; 8.870;MWSC 2002, FSR 1603                                                                                               ;
NGC 4184                      ;Cru  ;12 13 33.6 -62 43 48.0;Op    ;OC   ;   19.20;  1609; 0.520; 7.500;MWSC 2007, Ruprecht 102                                                                                           ;
Ruprecht 103                  ;Cru  ;12 16 55.2 -58 25 01.2;Op    ;OCR  ;   13.80;  1298; 0.420; 9.110;MWSC 2012                                                                                                         ;
FSR 1626                      ;Cha  ;12 20 06.0 -81 30 36.0;IR    ;OC   ;   24.00;  2671; 0.210; 9.600;MWSC 2014                                                                                                         ;
ESO 130-13                    ;Cru  ;12 23 04.1 -59 39 54.0;Op    ;OC   ;   24.60;  1509; 0.330; 8.450;MWSC 2021                                                                                                         ;
NGC 4337                      ;Cru  ;12 24 00.0 -58 07 01.2;Op    ;OC   ;   22.20;  2874; 0.330; 9.150;MWSC 2023                                                                                                         ;
NGC 4349                      ;Cru  ;12 24 14.4 -61 52 12.0;Op    ;OC   ;   24.60;  2155; 0.450; 8.410;MWSC 2024                                                                                                         ;
ESO 64-5                      ;Mus  ;12 24 43.2 -68 29 06.0;Op    ;OC   ;   19.20;  1239; 0.420; 7.890;MWSC 2026                                                                                                         ;
Harvard 5                     ;Cru  ;12 27 14.4 -60 46 30.0;Op    ;OB   ;   23.40;  1278; 0.210; 8.350;MWSC 2033, Collinder 258, BH 133                                                                                  ;B-association
NGC 4439                      ;Cru  ;12 28 28.1 -60 06 36.0;Op    ;OC   ;   15.00;  1659; 0.310; 7.710;MWSC 2035                                                                                                         ;
Hogg 23                       ;Cru  ;12 28 35.3 -60 55 30.0;Op    ;OC   ;   12.00;  1250; 0.070; 8.310;MWSC 2038                                                                                                         ;
FSR 1617                      ;Mus  ;12 28 31.7 -66 33 36.0;IR    ;OC   ;   20.50;  1828; 0.440; 8.900;MWSC 2039                                                                                                         ;
FSR 596                       ;Per  ;02 29 43.7 +58 06 00.0;IR    ;OCR  ;   16.20;  1417; 0.520; 9.150;MWSC 204                                                                                                          ;
NGC 4463                      ;Mus  ;12 29 56.4 -64 47 24.0;Op    ;OC   ;   16.80;  1115; 0.350; 7.970;MWSC 2042                                                                                                         ;
FSR 1613                      ;Cen  ;12 31 53.3 -46 28 37.2;IR    ;OCR  ;   20.40;  1965; 0.100; 9.490;MWSC 2043                                                                                                         ;
Ruprecht 105                  ;Cru  ;12 33 54.0 -61 34 30.0;Op    ;OC   ;   23.40;  1250; 0.050; 9.100;MWSC 2047                                                                                                         ;
FSR 1629                      ;Cha  ;12 34 55.2 -80 57 00.0;IR    ;OC   ;   20.40;  3597; 0.060; 9.700;MWSC 2049                                                                                                         ;
Upgren 1                      ;CVn  ;12 35 00   +36 18 00  ;Op    ;OCR? ;   18.00;      ;      ;      ;MWSC 2050, Upgren-Rubin 1                                                                                         ;
FSR 1621                      ;Cru  ;12 39 23.3 -57 22 48.0;IR    ;OC   ;   17.40;  1015; 0.210; 8.000;MWSC 2058                                                                                                         ;
FSR 620                       ;Per  ;02 30 41.3 +51 48 18.0;IR    ;OC   ;   21.60;  2200; 0.570; 8.840;MWSC 206                                                                                                          ;
FSR 1625                      ;Cru  ;12 40 48.0 -58 24 36.0;IR    ;OC   ;   23.40;  2269; 0.690; 8.880;MWSC 2061                                                                                                         ;
NGC 4609                      ;Cru  ;12 42 18.0 -62 59 24.0;Op    ;OC   ;   18.60;  1308; 0.360; 8.100;MWSC 2062                                                                                                         ;
Hogg 15                       ;Cru  ;12 43 35.3 -63 05 52.8;Op    ;OC   ;    9.00;  3078; 1.270; 6.600;MWSC 2063                                                                                                         ;
FSR 1631                      ;Cha  ;12 45 43.2 -81 15 28.8;IR    ;OC   ;   21.60;  1456; 0.100; 9.500;MWSC 2064                                                                                                         ;
FSR 1630                      ;Cru  ;12 48 43.2 -62 08 06.0;IR    ;OC   ;   16.20;  2368; 0.710; 6.400;MWSC 2066                                                                                                         ;
NGC 4755                      ;Cru  ;12 53 38.4 -60 22 30.0;Op    ;OB?  ;   27.00;  1971; 0.400; 7.300;MWSC 2072                                                                                                         ;B-association
NGC 4852                      ;Cen  ;13 00 10.8 -59 35 24.0;Op    ;OC   ;   18.60;  1106; 0.250; 8.640;MWSC 2078                                                                                                         ;
Loden 757                     ;Mus  ;13 12 00.0 -65 18 00  ;Op    ;OC   ;   19.20;  1340; 0.670; 8.070;MWSC 2091                                                                                                         ;
FSR 1648                      ;Cen  ;13 19 46.8 -56 21 03.6;IR    ;OC   ;   16.80;  1050; 0.290; 8.340;MWSC 2109                                                                                                         ;
FSR 1645                      ;Cen  ;13 21 07.2 -61 55 30.0;IR    ;OC   ;   20.40;  1278; 0.520; 8.000;MWSC 2110                                                                                                         ;
FSR 1652                      ;Cen  ;13 21 49.0 -53 14 16.8;IR    ;OCR? ;   18.00;  1213; 0.250; 9.100;MWSC 2111                                                                                                         ;
Loden 821                     ;Cen  ;13 24 14.4 -59 48 36.0;Op    ;OC   ;   26.40;  2642; 0.440; 7.460;MWSC 2116                                                                                                         ;
NGC 5138                      ;Cen  ;13 27 10.8 -59 01 48.0;Op    ;OC   ;   16.80;  1819; 0.310; 7.550;MWSC 2121                                                                                                         ;
Basel 18                      ;Cen  ;13 27 52.1 -62 19 48.0;Op    ;OC   ;   18.60;  2226; 0.510; 7.920;MWSC 2122                                                                                                         ;
Hogg 16                       ;Cen  ;13 29 16.8 -61 12 43.2;Op    ;OC   ;   15.00;  2059; 0.410; 7.950;MWSC 2123, Basel 19                                                                                               ;
NGC 5155                      ;Cen  ;13 29 52.8 -63 27 18.0;Op    ;OC   ;   19.80;  1404; 0.350; 7.400;MWSC 2125                                                                                                         ;
NGC 5168                      ;Cen  ;13 31 04.8 -60 56 24.0;Op    ;OC   ;   14.40;  1727; 0.350; 8.250;MWSC 2129                                                                                                         ;
Trumpler 21                   ;Cen  ;13 32 13.2 -62 48 00  ;Op    ;OC   ;   19.20;  1270; 0.250; 7.850;MWSC 2131                                                                                                         ;
Loden 848                     ;Cen  ;13 34 22.8 -64 33 00  ;Op    ;OC   ;   27.00;  1797; 0.400; 8.750;MWSC 2136                                                                                                         ;
Turner-Forbes 1               ;Cen  ;13 34 37.2 -62 25 01.2;Op    ;OC   ;   14.40;  1078; 0.270; 9.250;MWSC 2137, C1331-622, WR 55 Cl                                                                                    ;
ESO 132-14                    ;Cen  ;13 36 32.4 -62 11 24.0;Op    ;OCR? ;   12.00;  1093; 0.330; 9.150;MWSC 2141                                                                                                         ;
SAI 118                       ;Cen  ;13 43 10.1 -63 09 36.0;Op    ;OC   ;   16.80;  1602; 0.400; 7.300;MWSC 2153                                                                                                         ;
NGC 5269                      ;Cen  ;13 44 43.7 -62 53 31.2;Op    ;OC   ;   19.20;  1634; 0.420; 8.520;MWSC 2156                                                                                                         ;
FSR 1647                      ;Mus  ;13 45 41.3 -73 57 36.0;IR    ;OC   ;   20.40;  2436; 0.210; 9.460;MWSC 2159                                                                                                         ;
NGC 5281                      ;Cen  ;13 46 33.6 -62 55 30.0;Op    ;OC   ;   25.80;  1211; 0.260; 7.760;MWSC 2161                                                                                                         ;
NGC 5284                      ;Cen  ;13 46 24.5 -59 12 00.0;Op    ;OC   ;   25.20;  1577; 0.500; 7.000;MWSC 2162                                                                                                         ;
FSR 1666                      ;Cen  ;13 48 36.0 -61 27 18.0;IR    ;OCR? ;   23.40;  2677; 1.120; 8.150;MWSC 2167                                                                                                         ;Sparse, poor RDP
NGC 5299                      ;Cen  ;13 50 25.7 -59 56 42.0;Op    ;OC   ;   13.20;  1847; 0.830; 8.700;MWSC 2170                                                                                                         ;
NGC 5385                      ;UMi  ;13 52 27.0 +76 10 23.9;Op    ;OCR? ;    8.00;      ;      ;      ;MWSC 2172                                                                                                         ;
Loden 995                     ;Cir  ;13 54 18.0 -64 57 00.0;Op    ;OC   ;   19.80;  1481; 0.460; 8.630;MWSC 2176                                                                                                         ;
FSR 1683                      ;Cen  ;13 54 38.2 -41 46 04.8;IR    ;OCR  ;   21.00;  3848; 0.230; 9.170;MWSC 2178                                                                                                         ;
FSR 1668                      ;Cen  ;13 54 54.0 -61 34 30.0;IR    ;OC   ;   16.80;  1184; 0.420; 8.900;MWSC 2180                                                                                                         ;
FSR 1669                      ;Cen  ;13 56 16.8 -61 45 00.0;IR    ;OC   ;   14.40;  1105; 0.420; 8.000;MWSC 2184                                                                                                         ;
[BDS2003] 257                 ;Cen  ;13 57 44   -39 59 00  ;IR    ;OB   ;   15.00;      ;      ;      ;MWSC 2187, NGC 5367 St Gr                                                                                         ;
Loden 1101                    ;Cen  ;13 58 10.1 -61 45 00.0;Op    ;OC   ;   18.60;  2088; 0.630; 6.550;MWSC 2189                                                                                                         ;
Lynga 1                       ;Cen  ;14 00 00.0 -62 09 00  ;Op    ;OC   ;   18.60;  1312; 0.500; 8.390;MWSC 2193                                                                                                         ;
NGC 5359                      ;Cir  ;14 00 00.0 -70 24 00.0;Op    ;OCR? ;   20.40;  2221; 0.210; 8.750;MWSC 2194                                                                                                         ;Sparse, poor RDP
NGC 5381                      ;Cen  ;14 00 39.6 -59 36 18.0;Op    ;OC   ;   19.20;  1949; 0.630; 8.650;MWSC 2196, Ruprecht 109                                                                                           ;
Loden 1202                    ;Cen  ;14 04 23.8 -58 42 00.0;Op    ;OCR? ;   13.20;  1063; 0.830; 8.650;MWSC 2197                                                                                                         ;Sparse, poor RDP
Ruprecht 110                  ;Cir  ;14 05 38.4 -67 28 30.0;Op    ;OC   ;   22.20;  1241; 0.310; 8.700;MWSC 2199                                                                                                         ;
FSR 611                       ;Per  ;02 37 31.7 +56 24 18.0;IR    ;OCR  ;   19.80;  1000; 0.500; 8.750;MWSC 220                                                                                                          ;
Loden 1225                    ;Cen  ;14 09 21.6 -59 43 30.0;Op    ;OC   ;   25.20;  1330; 0.250; 8.670;MWSC 2204                                                                                                         ;
Loden 1256                    ;Cen  ;14 18 00.0 -61 25 30.0;Op    ;OCR? ;   22.80;  1226; 0.490; 8.580;MWSC 2210                                                                                                         ;Sparse, poor RDP
Ruprecht 167                  ;Cen  ;14 18 22.3 -58 59 16.8;Op    ;OCR? ;   24.00;  1609; 0.520; 7.250;MWSC 2211                                                                                                         ;Sparse, poor RDP
NGC 5606                      ;Cen  ;14 27 46.8 -59 37 48.0;Op    ;OC   ;   13.80;  2141; 0.460; 7.350;MWSC 2218                                                                                                         ;
FSR 1680                      ;Cen  ;14 28 33.6 -60 01 12.0;IR    ;OC   ;   13.80;  1458; 0.560; 8.590;MWSC 2219                                                                                                         ;
FSR 1682                      ;Cen  ;14 29 11.3 -58 42 36.0;IR    ;OC   ;   21.60;  1388; 0.580; 9.160;MWSC 2220                                                                                                         ;
NGC 5617                      ;Cen  ;14 29 47.3 -60 42 54.0;Op    ;OC   ;   17.40;  1769; 0.500; 8.250;MWSC 2223                                                                                                         ;
Trumpler 22                   ;Cen  ;14 30 55.7 -61 09 54.0;Op    ;OC   ;   18.00;  1614; 0.500; 8.500;MWSC 2226                                                                                                         ;
IC 1023                       ;Cen  ;14 32 20.4 -35 49 12.0;Op    ;OCR  ;   16.20;  1298; 0.100; 9.480;MWSC 2228                                                                                                         ;
FSR 1688                      ;Cen  ;14 34 37.2 -56 06 54.0;IR    ;OC   ;   13.80;  1469; 0.820; 8.460;MWSC 2233                                                                                                         ;
Ruprecht 111                  ;Cen  ;14 36 00.0 -59 58 48.0;Op    ;OC   ;   16.80;  1560; 0.730; 8.920;MWSC 2235                                                                                                         ;
FSR 614                       ;Per  ;02 42 28.8 +56 44 06.0;IR    ;OC   ;   15.60;  2787; 0.850; 6.750;MWSC 224                                                                                                          ;
NGC 5715                      ;Cir  ;14 43 30.0 -57 34 01.2;Op    ;OC   ;   13.80;  1490; 0.470; 8.970;MWSC 2245                                                                                                         ;
NGC 5749                      ;Lup  ;14 48 46.8 -54 29 06.0;Op    ;OC   ;   25.20;  1014; 0.480; 8.000;MWSC 2256                                                                                                         ;
Hogg 18                       ;Lup  ;14 50 42.0 -52 16 12.0;Op    ;OC   ;   19.20;  1535; 0.510; 7.950;MWSC 2257                                                                                                         ;
NGC 5764                      ;Lup  ;14 53 32.9 -52 40 22.8;Op    ;OC   ;   18.00;  2681; 1.110; 8.480;MWSC 2259, BH 167                                                                                                 ;
ESO 8-6                       ;Oct  ;14 56 54.5 -83 26 42.0;Op    ;OCR? ;   22.20;  1380; 0.310; 9.300;MWSC 2260                                                                                                         ;
FSR 1696                      ;Cir  ;15 01 12.0 -57 39 54.0;IR    ;OCR? ;   13.80;  1148; 0.630; 8.610;MWSC 2264                                                                                                         ;
NGC 5823                      ;Cir  ;15 05 31.2 -55 35 42.0;Op    ;OC   ;   13.20;  1189; 0.100; 8.960;MWSC 2273                                                                                                         ;
Loden 2115                    ;Lup  ;15 07 42.5 -54 31 19.2;Op    ;OC   ;   22.80;  1434; 0.680; 8.960;MWSC 2275                                                                                                         ;
Loden 2045                    ;Cir  ;15 10 33.6 -58 46 12.0;Op    ;OC   ;   19.20;  2056; 1.040; 6.800;MWSC 2278                                                                                                         ;
FSR 1720                      ;Lup  ;15 11 29.3 -37 21 54.0;IR    ;OC   ;   22.20;  3066; 0.210; 9.330;MWSC 2279                                                                                                         ;
Pismis 20                     ;Cir  ;15 15 23.0 -59 04 01.2;Op    ;OC   ;   10.20;  1501; 1.150; 7.500;MWSC 2281                                                                                                         ;
Pismis 21                     ;Cir  ;15 16 44.4 -59 39 18.0;Op    ;OC   ;   13.20;  1174; 0.630; 8.110;MWSC 2283                                                                                                         ;
FSR 1728                      ;Lup  ;15 25 01.2 -35 38 06.0;IR    ;OC   ;   17.40;  1031; 0.260; 8.900;MWSC 2291                                                                                                         ;
NGC 5925                      ;Nor  ;15 27 34.1 -54 31 01.2;Op    ;OC   ;   16.20;  1555; 0.750; 8.250;MWSC 2293                                                                                                         ;
Harvard 9                     ;Nor  ;15 33 50.4 -53 40 48.0;Op    ;OC   ;   14.40;  1478; 0.940; 8.250;MWSC 2304                                                                                                         ;
Loden 2313                    ;Nor  ;15 40 56.9 -52 27 36.0;Op    ;OC   ;   22.20;  1076; 0.280; 8.290;MWSC 2309                                                                                                         ;
Lynga 5                       ;Nor  ;15 41 53.8 -56 39 00  ;Op    ;OC   ;   19.20;  1753; 0.870; 8.980;MWSC 2310                                                                                                         ;
FSR 1703                      ;Nor  ;15 41 58.1 -54 58 48.0;IR    ;OC   ;   13.80;  1330; 0.870; 8.550;MWSC 2311                                                                                                         ;
FSR 1714                      ;Nor  ;15 49 26.4 -50 36 10.8;IR    ;OC   ;   20.40;  1608; 0.830; 8.500;MWSC 2322                                                                                                         ;
NGC 5999                      ;Nor  ;15 52 10.1 -56 28 01.2;Op    ;OC   ;   12.00;  1629; 0.440; 8.600;MWSC 2326                                                                                                         ;
FSR 1719                      ;Nor  ;15 53 45.6 -49 30 36.0;IR    ;OC   ;   13.20;  1113; 0.210; 9.400;MWSC 2328                                                                                                         ;
FSR 1712                      ;Nor  ;15 54 43.2 -52 28 48.0;IR    ;OC   ;   20.40;  1137; 0.690; 8.600;MWSC 2332                                                                                                         ;
NGC 6005                      ;Nor  ;15 55 58.8 -57 26 24.0;Op    ;OC   ;   15.60;  1802; 0.690; 9.060;MWSC 2336                                                                                                         ;
NGC 6031                      ;Nor  ;16 07 38.9 -54 01 04.8;Op    ;OC   ;   16.80;  1278; 0.520; 8.200;MWSC 2352                                                                                                         ;
[DBSB2003] 101                ;Nor  ;16 10 33.6 -49 00 46.8;IR    ;OB   ;   13.80;  1076; 1.060; 8.050;MWSC 2357                                                                                                         ;Central part of Nor OB5
NGC 6067                      ;Nor  ;16 13 12.0 -54 13 12.0;Op    ;OC   ;   28.20;  1793; 0.410; 7.970;MWSC 2370                                                                                                         ;
Pismis 22                     ;Nor  ;16 14 13.2 -51 51 54.0;Op    ;OC   ;   15.60;  2023; 1.930; 8.200;MWSC 2371, Westerlund 3                                                                                           ;
RCW 103 B assoc               ;Nor  ;16 14 42   -51 04 00  ;Op    ;OB   ;   24.00;  3000;      ;      ;MWSC 2384                                                                                                         ;
Grasdalen 1                   ;Oph  ;16 23 40.1 -24 27 18.0;IR    ;YAs  ;   23.40;  1762; 2.080; 7.900;MWSC 2397, Rho Oph Dark Cloud IR Cl, OCl-1015.1, [BDS2003] 270                                                    ;
Ruprecht 119                  ;Nor  ;16 28 12.0 -51 30 36.0;Op    ;OC   ;   15.60;  1105; 0.570; 8.440;MWSC 2413                                                                                                         ;
FSR 1727                      ;Nor  ;16 29 49.2 -49 45 07.2;IR    ;OC   ;   16.80;  1201; 0.940; 8.870;MWSC 2419                                                                                                         ;
NGC 6152                      ;Nor  ;16 32 42.0 -52 38 24.0;Op    ;OC   ;   22.80;  1031; 0.200; 8.630;MWSC 2423                                                                                                         ;
NGC 6169                      ;Nor  ;16 34 06.5 -44 00 57.6;Op    ;OC   ;   13.20;  1007; 0.730; 7.500;MWSC 2424                                                                                                         ;
NGC 6178                      ;Sco  ;16 35 47.3 -45 37 30.0;Op    ;OC   ;   22.80;  1011; 0.240; 7.510;MWSC 2428                                                                                                         ;
Dolidze 27                    ;Oph  ;16 36 25.2 -08 56 06.0;Op    ;OCR  ;   27.00;  2107; 0.870; 8.970;MWSC 2429                                                                                                         ;
NGC 6192                      ;Sco  ;16 40 20.9 -43 21 36.0;Op    ;OC   ;   28.20;  1619; 0.640; 8.150;MWSC 2440                                                                                                         ;
ESO 518-3                     ;Sco  ;16 47 06.0 -25 48 18.0;Op    ;OC   ;   27.60;  1266; 0.370; 9.170;MWSC 2462                                                                                                         ;
Ruprecht 122                  ;Sco  ;16 55 10.8 -40 56 24.0;Op    ;OB?  ;   13.20;  1130; 0.420; 7.600;MWSC 2486, BH 202                                                                                                 ;Overlaps with ESO 332-8, part of association
NGC 6242                      ;Sco  ;16 55 33.6 -39 27 36.0;Op    ;OB?  ;   25.80;  1184; 0.420; 7.550;MWSC 2488                                                                                                         ;
ESO 332-11                    ;Sco  ;16 56 06.0 -40 46 48.0;Op    ;OB?  ;   12.00;  1841; 0.540; 7.100;MWSC 2490                                                                                                         ;Overlaps with vdBergh-Hagen 205, part of association
BH 205                        ;Sco  ;16 56 08.4 -40 40 48.0;Op    ;OB?  ;   10.80;  1536; 0.520; 7.120;MWSC 2491                                                                                                         ;Overlaps with ESO 332-11 and ESO 332-13, part of association
NGC 6249                      ;Sco  ;16 57 36.0 -44 48 00  ;Op    ;OC   ;   22.80;  1113; 0.520; 8.090;MWSC 2499                                                                                                         ;
NGC 6259                      ;Sco  ;17 00 54.0 -44 41 24.0;Op    ;OC   ;   20.40;  1855; 0.650; 8.480;MWSC 2511                                                                                                         ;
NGC 6268                      ;Sco  ;17 02 07.7 -39 42 54.0;Op    ;OC   ;   22.20;  1105; 0.420; 8.650;MWSC 2516                                                                                                         ;
ESO 332-22                    ;Sco  ;17 07 24.5 -40 49 01.2;Op    ;OC   ;   21.60;  1422; 1.040; 8.000;MWSC 2537                                                                                                         ;
FSR 1754                      ;Sco  ;17 14 58.1 -39 05 06.0;IR    ;OC   ;   15.60;  1400; 1.460; 7.150;MWSC 2551                                                                                                         ;
NGC 6318                      ;Sco  ;17 16 10.8 -39 25 01.2;Op    ;OC   ;   13.20;  1841; 1.170; 7.800;MWSC 2552, BH 218                                                                                                 ;
Bochum 13                     ;Sco  ;17 17 19.2 -35 33 00  ;Op    ;OC   ;   18.60;  1340; 0.820; 7.250;MWSC 2559                                                                                                         ;
NGC 6322                      ;Sco  ;17 18 26.9 -42 55 48.0;Op    ;OB?  ;   17.40;  1089; 0.670; 7.160;MWSC 2562                                                                                                         ;B-association
NGC 6334                      ;Sco  ;17 20 50.9 -36 06 54.0;Op    ;OC   ;   29.40;  1132; 1.030; 8.320;MWSC 2577                                                                                                         ;
NGC 6357                      ;Sco  ;17 24 40.6 -34 12 46.8;Op    ;OC   ;   13.20;  1773; 2.200; 6.000;MWSC 2588                                                                                                         ;
Pismis 24                     ;Sco  ;17 25 33.6 -34 24 00  ;Op    ;OC   ;   10.80;  1481; 2.630; 6.000;MWSC 2589, BH 227                                                                                                 ;
AH03 J1725-34.4               ;Sco  ;17 25 32.0 -34 24 20.2;Op    ;OC   ;    5.00;  1740; 1.580; 6.850;MWSC 2594, [BDSB2003] 100, [MGC2014] A                                                                            ;
Trumpler 26                   ;Oph  ;17 28 31.7 -29 29 06.0;Op    ;OC   ;   18.60;  1490; 0.730; 8.170;MWSC 2604, Harvard 15                                                                                             ;
Ruprecht 125                  ;Sco  ;17 29 40.1 -40 27 00.0;Op    ;OC   ;   19.20;  1188; 0.080; 8.830;MWSC 2608                                                                                                         ;
Antalova 2                    ;Sco  ;17 29 38.4 -32 28 48.0;Op    ;OC   ;   15.00;  1259; 3.730; 6.000;MWSC 2610                                                                                                         ;
Antalova 3                    ;Sco  ;17 30 37.7 -32 12 18.0;Op    ;OC   ;   13.20;  2588; 1.350; 8.420;MWSC 2613                                                                                                         ;
Harvard 16                    ;Sco  ;17 31 15.6 -36 48 18.0;Op    ;OC   ;   21.60;  1467; 0.830; 7.940;MWSC 2616, Collinder 332                                                                                          ;
Antalova 4                    ;Sco  ;17 32 43.7 -32 57 18.0;Op    ;OC   ;   19.20;  1802; 1.000; 6.000;MWSC 2624                                                                                                         ;
IRAS 17301-2917               ;Oph  ;17 33 19.7 -29 09 54.0;IR    ;OC   ;   10.80;  1215; 2.420; 7.200;MWSC 2626, C1730-293                                                                                              ;
NGC 6374                      ;Sco  ;17 34 44.4 -32 34 37.2;Op    ;OB?  ;   27.00;  1184; 0.420; 6.600;MWSC 2631, NGC 6383                                                                                               ;Strong and variable reddening, poor RDP
Trumpler 28                   ;Sco  ;17 37 01.2 -32 28 48.0;Op    ;OC   ;   21.00;  1474; 0.960; 6.600;MWSC 2641                                                                                                         ;
NGC 6396                      ;Sco  ;17 37 37.2 -35 01 19.2;Op    ;OC   ;   12.00;  1168; 1.060; 7.510;MWSC 2644                                                                                                         ;
King 5                        ;Per  ;03 14 46.3 +52 41 49.2;Op    ;OC   ;   27.00;  2200; 0.670; 9.090;MWSC 265                                                                                                          ;
NGC 6404                      ;Sco  ;17 39 39.6 -33 13 58.8;Op    ;OC   ;   15.00;  2146; 1.060; 8.750;MWSC 2658                                                                                                         ;
Trumpler 29                   ;Sco  ;17 41 29.3 -40 07 12.0;Op    ;OC   ;   17.40;  1096; 0.000; 8.690;MWSC 2663, Harvard 17                                                                                             ;
NGC 6415                      ;Sco  ;17 42 54.0 -35 08 17.9;Op    ;**   ;   23.00;      ;      ;      ;MWSC 2666                                                                                                         ;
[DB2000] 33                   ;Sgr  ;17 45 28.8 -26 41 49.2;IR    ;OC   ;   10.80;   998; 2.500; 6.750;MWSC 2679, Dutra-Bica 33                                                                                          ;
NGC 6425                      ;Sco  ;17 46 58.8 -31 31 48.0;Op    ;OC   ;   18.60;  1012; 0.390; 8.550;MWSC 2691                                                                                                         ;
Ruprecht 129                  ;Sgr  ;17 47 17.8 -29 37 01.2;Op    ;OC   ;   12.60;  1526; 1.190; 7.500;MWSC 2696                                                                                                         ;
FSR 1721                      ;Pav  ;17 48 50.4 -60 06 36.0;IR    ;OC   ;   20.40;  2326; 0.210; 9.300;MWSC 2703                                                                                                         ;
NGC 6444                      ;Sco  ;17 49 30.0 -34 49 30.0;Op    ;OC   ;   22.80;  1217; 0.230; 9.020;MWSC 2709, Ruprecht 132                                                                                           ;
NGC 6451                      ;Sco  ;17 50 40.8 -30 12 00.0;Op    ;OC   ;   26.40;  2605; 0.690; 8.450;MWSC 2718                                                                                                         ;
NGC 6455                      ;Sco  ;17 51 44.9 -35 10 30.0;Op    ;OC   ;   27.60;  2710; 1.040; 9.250;MWSC 2725                                                                                                         ;
NGC 6481                      ;Oph  ;17 52 48.0 +04 10 01.2;Op    ;OCR  ;   15.00;  1836; 0.250; 9.560;MWSC 2733                                                                                                         ;
NGC 6476                      ;Sgr  ;17 54 12   -29 07 12  ;Op    ;**   ;   21.00;      ;      ;      ;MWSC 2743                                                                                                         ;
Trumpler 30                   ;Sco  ;17 56 54.5 -35 16 12.0;Op    ;OC   ;   22.80;  1982; 0.480; 8.350;MWSC 2755, Harvard 18                                                                                             ;
Ruprecht 138                  ;Sgr  ;17 59 57.8 -24 41 52.8;Op    ;OC   ;   13.20;  1134; 0.710; 8.900;MWSC 2771                                                                                                         ;
