107.1;75.60000000000001
65.5;179.99999999999997
70.1;86.79999999999998
65.5;71.20000000000002
83.7;72.6
68.7;71.80000000000001
75.5;71.2
70.10000000000001;94.2
64.7;77.0
70.10000000000001;71.8
70.10000000000001;78.0
65.1;86.79999999999998
66.3;101.60000000000001
66.3;99.00000000000001
64.5;72.60000000000001
79.30000000000001;94.2
64.5;82.4
64.5;74.60000000000001
95.5;71.2
64.5;143.99999999999997
77.3;94.2
350.70000000000005;362.99999999999994
449.7;533.0000000000001
99.9;71.39999999999999
66.70000000000002;92.2
70.1;242.0
67.7;71.80000000000001
143.50000000000003;120.60000000000001
102.90000000000002;71.2
124.5;92.0
113.30000000000001;80.8
241.50000000000006;86.0
